date,adjusted close,expiration,strike,call/put,style,ask,bid,mean price,iv,volume,open interest,stock price for iv
01/18/2023,391.49,01/19/2023,346,C,A,45.64,45.45,45.545,0.832747,0,0,391.45
01/18/2023,391.49,01/19/2023,346,P,A,0.01,0,0,0.832747,0,590,391.45
01/18/2023,391.49,01/19/2023,347,C,A,44.64,44.45,44.545,0.832747,0,0,391.45
01/18/2023,391.49,01/19/2023,347,P,A,0.01,0,0,0.832747,0,13,391.45
01/18/2023,391.49,01/19/2023,348,C,A,43.64,43.45,43.545,0.832747,0,0,391.45
01/18/2023,391.49,01/19/2023,348,P,A,0.01,0,0,0.832747,0,0,391.45
01/18/2023,391.49,01/19/2023,349,C,A,42.64,42.45,42.545,0.832747,0,0,391.45
01/18/2023,391.49,01/19/2023,349,P,A,0.01,0,0,0.832747,0,22,391.45
01/18/2023,391.49,01/19/2023,350,C,A,41.64,41.45,41.545,0.832747,3,1,391.45
01/18/2023,391.49,01/19/2023,350,P,A,0.01,0,0,0.832747,0,152,391.45
01/18/2023,391.49,01/19/2023,351,C,A,40.64,40.45,40.545,0.832747,0,0,391.45
01/18/2023,391.49,01/19/2023,351,P,A,0.01,0,0,0.832747,8,2,391.45
01/18/2023,391.49,01/19/2023,352,C,A,39.64,39.45,39.545,0.832747,600,0,391.45
01/18/2023,391.49,01/19/2023,352,P,A,0.01,0,0,0.832747,216,331,391.45
01/18/2023,391.49,01/19/2023,353,C,A,38.64,38.45,38.545,0.832747,0,0,391.45
01/18/2023,391.49,01/19/2023,353,P,A,0.02,0.01,0.015,0.832747,1276,182,391.45
01/18/2023,391.49,01/19/2023,354,C,A,37.64,37.46,37.55,0.832747,0,0,391.45
01/18/2023,391.49,01/19/2023,354,P,A,0.02,0.01,0.015,0.832747,784,46,391.45
01/18/2023,391.49,01/19/2023,355,C,A,36.64,36.46,36.55,0.812017,0,0,391.45
01/18/2023,391.49,01/19/2023,355,P,A,0.02,0.01,0.015,0.812017,56,31,391.45
01/18/2023,391.49,01/19/2023,356,C,A,35.64,35.46,35.55,0.7913,0,0,391.45
01/18/2023,391.49,01/19/2023,356,P,A,0.02,0.01,0.015,0.7913,813,6,391.45
01/18/2023,391.49,01/19/2023,357,C,A,34.64,34.46,34.55,0.770593,0,0,391.45
01/18/2023,391.49,01/19/2023,357,P,A,0.02,0.01,0.015,0.770593,101,41,391.45
01/18/2023,391.49,01/19/2023,358,C,A,33.63,33.46,33.545,0.741042,0,0,391.45
01/18/2023,391.49,01/19/2023,358,P,A,0.02,0.01,0.015,0.741042,70,223,391.45
01/18/2023,391.49,01/19/2023,359,C,A,32.65,32.46,32.555,0.737376,0,0,391.45
01/18/2023,391.49,01/19/2023,359,P,A,0.02,0.01,0.015,0.737376,16,29,391.45
01/18/2023,391.49,01/19/2023,360,C,A,31.65,31.46,31.555,0.716519,2,6,391.45
01/18/2023,391.49,01/19/2023,360,P,A,0.02,0.01,0.015,0.716519,344,640,391.45
01/18/2023,391.49,01/19/2023,361,C,A,30.65,30.46,30.555,0.695661,1,1,391.45
01/18/2023,391.49,01/19/2023,361,P,A,0.02,0.01,0.015,0.695661,586,124,391.45
01/18/2023,391.49,01/19/2023,362,C,A,29.65,29.46,29.555,0.674802,0,0,391.45
01/18/2023,391.49,01/19/2023,362,P,A,0.02,0.01,0.015,0.674802,498,109,391.45
01/18/2023,391.49,01/19/2023,363,C,A,28.65,28.46,28.555,0.653938,0,0,391.45
01/18/2023,391.49,01/19/2023,363,P,A,0.02,0.01,0.015,0.653938,1919,87,391.45
01/18/2023,391.49,01/19/2023,364,C,A,27.65,27.46,27.555,0.633065,0,65,391.45
01/18/2023,391.49,01/19/2023,364,P,A,0.02,0.01,0.015,0.633065,2037,66,391.45
01/18/2023,391.49,01/19/2023,365,C,A,26.65,26.47,26.56,0.618927,0,0,391.45
01/18/2023,391.49,01/19/2023,365,P,A,0.02,0.01,0.015,0.618927,969,339,391.45
01/18/2023,391.49,01/19/2023,366,C,A,25.65,25.47,25.56,0.597858,0,0,391.45
01/18/2023,391.49,01/19/2023,366,P,A,0.02,0.01,0.015,0.597858,0,90,391.45
01/18/2023,391.49,01/19/2023,367,C,A,24.65,24.47,24.56,0.576768,0,0,391.45
01/18/2023,391.49,01/19/2023,367,P,A,0.02,0.01,0.015,0.576768,23,1125,391.45
01/18/2023,391.49,01/19/2023,368,C,A,23.65,23.47,23.56,0.555654,0,8,391.45
01/18/2023,391.49,01/19/2023,368,P,A,0.02,0.01,0.015,0.555654,70,1256,391.45
01/18/2023,391.49,01/19/2023,369,C,A,22.66,22.47,22.565,0.540273,11,14,391.45
01/18/2023,391.49,01/19/2023,369,P,A,0.02,0.01,0.015,0.540273,98,1231,391.45
01/18/2023,391.49,01/19/2023,370,C,A,21.66,21.47,21.565,0.518926,18,6,391.45
01/18/2023,391.49,01/19/2023,370,P,A,0.03,0.02,0.025,0.450981,4322,766,391.45
01/18/2023,391.49,01/19/2023,371,C,A,20.66,20.47,20.565,0.497537,0,0,391.45
01/18/2023,391.49,01/19/2023,371,P,A,0.03,0.02,0.025,0.431941,66,547,391.45
01/18/2023,391.49,01/19/2023,372,C,A,19.66,19.48,19.57,0.481119,0,16,391.45
01/18/2023,391.49,01/19/2023,372,P,A,0.03,0.02,0.025,0.412864,27,544,391.45
01/18/2023,391.49,01/19/2023,373,C,A,18.66,18.48,18.57,0.459458,30,10,391.45
01/18/2023,391.49,01/19/2023,373,P,A,0.03,0.02,0.025,0.393746,82,536,391.45
01/18/2023,391.49,01/19/2023,374,C,A,17.67,17.48,17.575,0.442224,13,9,391.45
01/18/2023,391.49,01/19/2023,374,P,A,0.03,0.02,0.025,0.374579,1041,5817,391.45
01/18/2023,391.49,01/19/2023,375,C,A,16.67,16.48,16.575,0.420258,38,5,391.45
01/18/2023,391.49,01/19/2023,375,P,A,0.03,0.02,0.025,0.355356,3181,1867,391.45
01/18/2023,391.49,01/19/2023,376,C,A,15.67,15.49,15.58,0.402207,0,40,391.45
01/18/2023,391.49,01/19/2023,376,P,A,0.04,0.03,0.035,0.351548,572,1211,391.45
01/18/2023,391.49,01/19/2023,377,C,A,14.68,14.49,14.585,0.383597,6,58,391.45
01/18/2023,391.49,01/19/2023,377,P,A,0.04,0.03,0.035,0.331491,2460,1653,391.45
01/18/2023,391.49,01/19/2023,378,C,A,13.68,13.49,13.585,0.361002,23,34,391.45
01/18/2023,391.49,01/19/2023,378,P,A,0.04,0.03,0.035,0.311341,759,2008,391.45
01/18/2023,391.49,01/19/2023,379,C,A,12.69,12.5,12.595,0.344723,70,2061,391.45
01/18/2023,391.49,01/19/2023,379,P,A,0.05,0.04,0.045,0.302116,560,1797,391.45
01/18/2023,391.49,01/19/2023,380,C,A,11.68,11.51,11.595,0.321519,611,913,391.45
01/18/2023,391.49,01/19/2023,380,P,A,0.05,0.04,0.045,0.281146,3736,5369,391.45
01/18/2023,391.49,01/19/2023,381,C,A,10.7,10.52,10.61,0.306263,17,291,391.45
01/18/2023,391.49,01/19/2023,381,P,A,0.06,0.05,0.055,0.268564,1110,842,391.45
01/18/2023,391.49,01/19/2023,382,C,A,9.72,9.53,9.625,0.289342,10,256,391.45
01/18/2023,391.49,01/19/2023,382,P,A,0.06,0.05,0.055,0.246739,1337,1162,391.45
01/18/2023,391.49,01/19/2023,383,C,A,8.73,8.55,8.64,0.270892,96,298,391.45
01/18/2023,391.49,01/19/2023,383,P,A,0.08,0.07,0.075,0.237509,2164,1125,391.45
01/18/2023,391.49,01/19/2023,384,C,A,7.76,7.57,7.665,0.254576,710,232,391.45
01/18/2023,391.49,01/19/2023,384,P,A,0.11,0.1,0.105,0.229126,2985,1634,391.45
01/18/2023,391.49,01/19/2023,385,C,A,6.79,6.61,6.7,0.239013,512,283,391.45
01/18/2023,391.49,01/19/2023,385,P,A,0.15,0.14,0.145,0.219775,9144,3421,391.45
01/18/2023,391.49,01/19/2023,386,C,A,5.85,5.68,5.765,0.228112,168,839,391.45
01/18/2023,391.49,01/19/2023,386,P,A,0.2,0.19,0.195,0.208523,10037,2990,391.45
01/18/2023,391.49,01/19/2023,387,C,A,4.93,4.8,4.865,0.219526,336,564,391.45
01/18/2023,391.49,01/19/2023,387,P,A,0.3,0.29,0.295,0.203758,15541,1621,391.45
01/18/2023,391.49,01/19/2023,388,C,A,4.08,3.94,4.01,0.212274,594,541,391.45
01/18/2023,391.49,01/19/2023,388,P,A,0.45,0.44,0.445,0.200115,14413,4935,391.45
01/18/2023,391.49,01/19/2023,389,C,A,3.25,3.17,3.21,0.205441,576,1552,391.45
01/18/2023,391.49,01/19/2023,389,P,A,0.65,0.64,0.645,0.195118,18096,5931,391.45
01/18/2023,391.49,01/19/2023,390,C,A,2.52,2.5,2.51,0.202879,7035,776,391.45
01/18/2023,391.49,01/19/2023,390,P,A,0.94,0.93,0.935,0.192226,75482,8781,391.45
01/18/2023,391.49,01/19/2023,391,C,A,1.89,1.86,1.875,0.197641,7965,2457,391.45
01/18/2023,391.49,01/19/2023,391,P,A,1.31,1.3,1.305,0.188222,44906,5836,391.45
01/18/2023,391.49,01/19/2023,392,C,A,1.36,1.35,1.355,0.194877,21888,1365,391.45
01/18/2023,391.49,01/19/2023,392,P,A,1.79,1.78,1.785,0.18525,86529,5230,391.45
01/18/2023,391.49,01/19/2023,393,C,A,0.94,0.93,0.935,0.192148,58831,7833,391.45
01/18/2023,391.49,01/19/2023,393,P,A,2.37,2.35,2.36,0.181132,86097,5879,391.45
01/18/2023,391.49,01/19/2023,394,C,A,0.62,0.61,0.615,0.189847,86292,3684,391.45
01/18/2023,391.49,01/19/2023,394,P,A,3.07,3.02,3.045,0.177759,61618,5015,391.45
01/18/2023,391.49,01/19/2023,395,C,A,0.39,0.38,0.385,0.188032,106695,4496,391.45
01/18/2023,391.49,01/19/2023,395,P,A,3.85,3.79,3.82,0.173384,67701,7432,391.45
01/18/2023,391.49,01/19/2023,396,C,A,0.24,0.23,0.235,0.188067,58743,2518,391.45
01/18/2023,391.49,01/19/2023,396,P,A,4.75,4.62,4.685,0.17123,40802,4766,391.45
01/18/2023,391.49,01/19/2023,397,C,A,0.14,0.13,0.135,0.187492,55771,2022,391.45
01/18/2023,391.49,01/19/2023,397,P,A,5.67,5.54,5.605,0.168568,42277,4186,391.45
01/18/2023,391.49,01/19/2023,398,C,A,0.09,0.08,0.085,0.192475,70858,8079,391.45
01/18/2023,391.49,01/19/2023,398,P,A,6.63,6.51,6.57,0.169773,39749,4515,391.45
01/18/2023,391.49,01/19/2023,399,C,A,0.06,0.05,0.055,0.198677,66971,9428,391.45
01/18/2023,391.49,01/19/2023,399,P,A,7.65,7.49,7.57,0.190903,36094,7667,391.45
01/18/2023,391.49,01/19/2023,400,C,A,0.04,0.03,0.035,0.204269,113470,9220,391.45
01/18/2023,391.49,01/19/2023,400,P,A,8.65,8.49,8.57,0.211295,17379,7894,391.45
01/18/2023,391.49,01/19/2023,401,C,A,0.03,0.02,0.025,0.213278,50056,7804,391.45
01/18/2023,391.49,01/19/2023,401,P,A,9.65,9.49,9.57,0.231602,5123,9890,391.45
01/18/2023,391.49,01/19/2023,402,C,A,0.03,0.02,0.025,0.232128,31024,5134,391.45
01/18/2023,391.49,01/19/2023,402,P,A,10.65,10.49,10.57,0.251396,1726,3389,391.45
01/18/2023,391.49,01/19/2023,403,C,A,0.02,0.01,0.015,0.232128,19387,6074,391.45
01/18/2023,391.49,01/19/2023,403,P,A,11.65,11.49,11.57,0.251396,944,1911,391.45
01/18/2023,391.49,01/19/2023,404,C,A,0.02,0.01,0.015,0.232128,20726,2233,391.45
01/18/2023,391.49,01/19/2023,404,P,A,12.65,12.49,12.57,0.251396,525,79,391.45
01/18/2023,391.49,01/19/2023,405,C,A,0.02,0.01,0.015,0.232128,13999,3817,391.45
01/18/2023,391.49,01/19/2023,405,P,A,13.65,13.49,13.57,0.251396,200,233,391.45
01/18/2023,391.49,01/19/2023,406,C,A,0.01,0,0,0.232128,13380,3273,391.45
01/18/2023,391.49,01/19/2023,406,P,A,14.65,14.49,14.57,0.251396,26,54,391.45
01/18/2023,391.49,01/19/2023,407,C,A,0.01,0,0,0.232128,5048,1267,391.45
01/18/2023,391.49,01/19/2023,407,P,A,15.65,15.49,15.57,0.251396,24,111,391.45
01/18/2023,391.49,01/19/2023,408,C,A,0.01,0,0,0.232128,2325,822,391.45
01/18/2023,391.49,01/19/2023,408,P,A,16.65,16.49,16.57,0.251396,2,0,391.45
01/18/2023,391.49,01/19/2023,409,C,A,0.01,0,0,0.232128,2019,1571,391.45
01/18/2023,391.49,01/19/2023,409,P,A,17.65,17.49,17.57,0.251396,43,0,391.45
01/18/2023,391.49,01/19/2023,410,C,A,0.01,0,0,0.232128,3620,2008,391.45
01/18/2023,391.49,01/19/2023,410,P,A,18.65,18.49,18.57,0.251396,9,4,391.45
01/18/2023,391.49,01/19/2023,411,C,A,0.01,0,0,0.232128,963,1482,391.45
01/18/2023,391.49,01/19/2023,411,P,A,19.65,19.49,19.57,0.251396,21,0,391.45
01/18/2023,391.49,01/19/2023,412,C,A,0.01,0,0,0.232128,142,2232,391.45
01/18/2023,391.49,01/19/2023,412,P,A,20.65,20.49,20.57,0.251396,2,0,391.45
01/18/2023,391.49,01/19/2023,413,C,A,0.01,0,0,0.232128,4726,609,391.45
01/18/2023,391.49,01/19/2023,413,P,A,21.65,21.49,21.57,0.251396,1,0,391.45
01/18/2023,391.49,01/19/2023,414,C,A,0.01,0,0,0.232128,363,127,391.45
01/18/2023,391.49,01/19/2023,414,P,A,22.65,22.49,22.57,0.251396,1,1,391.45
01/18/2023,391.49,01/19/2023,415,C,A,0.01,0,0,0.232128,36,708,391.45
01/18/2023,391.49,01/19/2023,415,P,A,23.65,23.48,23.565,0.251396,4,0,391.45
01/18/2023,391.49,01/19/2023,416,C,A,0.01,0,0,0.232128,2,1748,391.45
01/18/2023,391.49,01/19/2023,416,P,A,24.65,24.48,24.565,0.251396,2,0,391.45
01/18/2023,391.49,01/19/2023,417,C,A,0.01,0,0,0.232128,1,350,391.45
01/18/2023,391.49,01/19/2023,417,P,A,25.65,25.48,25.565,0.251396,2001,0,391.45
01/18/2023,391.49,01/19/2023,418,C,A,0.01,0,0,0.232128,10,184,391.45
01/18/2023,391.49,01/19/2023,418,P,A,26.65,26.48,26.565,0.251396,6,0,391.45
01/18/2023,391.49,01/19/2023,419,C,A,0.01,0,0,0.232128,0,146,391.45
01/18/2023,391.49,01/19/2023,419,P,A,27.65,27.48,27.565,0.251396,6,0,391.45
01/18/2023,391.49,01/19/2023,420,C,A,0.01,0,0,0.232128,0,363,391.45
01/18/2023,391.49,01/19/2023,420,P,A,28.65,28.48,28.565,0.251396,0,0,391.45
01/18/2023,391.49,01/19/2023,421,C,A,0.01,0,0,0.232128,0,1114,391.45
01/18/2023,391.49,01/19/2023,421,P,A,29.65,29.48,29.565,0.251396,0,0,391.45
01/18/2023,391.49,01/19/2023,422,C,A,0.01,0,0,0.232128,0,26,391.45
01/18/2023,391.49,01/19/2023,422,P,A,30.65,30.48,30.565,0.251396,0,0,391.45
01/18/2023,391.49,01/19/2023,423,C,A,0.01,0,0,0.232128,0,368,391.45
01/18/2023,391.49,01/19/2023,423,P,A,31.65,31.48,31.565,0.251396,0,0,391.45
01/18/2023,391.49,01/19/2023,424,C,A,0.01,0,0,0.232128,0,514,391.45
01/18/2023,391.49,01/19/2023,424,P,A,32.65,32.48,32.565,0.251396,0,0,391.45
01/18/2023,391.49,01/19/2023,425,C,A,0.01,0,0,0.232128,0,37,391.45
01/18/2023,391.49,01/19/2023,425,P,A,33.65,33.48,33.565,0.251396,0,0,391.45
01/18/2023,391.49,01/19/2023,426,C,A,0.01,0,0,0.232128,0,34,391.45
01/18/2023,391.49,01/19/2023,426,P,A,34.65,34.48,34.565,0.251396,16,0,391.45
01/18/2023,391.49,01/19/2023,427,C,A,0.01,0,0,0.232128,0,254,391.45
01/18/2023,391.49,01/19/2023,427,P,A,35.65,35.48,35.565,0.251396,0,0,391.45
01/18/2023,391.49,01/19/2023,428,C,A,0.01,0,0,0.232128,0,2,391.45
01/18/2023,391.49,01/19/2023,428,P,A,36.65,36.48,36.565,0.251396,0,0,391.45
01/18/2023,391.49,01/19/2023,429,C,A,0.01,0,0,0.232128,0,59,391.45
01/18/2023,391.49,01/19/2023,429,P,A,37.65,37.48,37.565,0.251396,0,0,391.45
01/18/2023,391.49,01/19/2023,430,C,A,0.01,0,0,0.232128,13,179,391.45
01/18/2023,391.49,01/19/2023,430,P,A,38.65,38.48,38.565,0.251396,0,0,391.45
01/18/2023,391.49,01/19/2023,431,C,A,0.01,0,0,0.232128,0,1,391.45
01/18/2023,391.49,01/19/2023,431,P,A,39.65,39.48,39.565,0.251396,2,0,391.45
01/18/2023,391.49,01/19/2023,432,C,A,0.01,0,0,0.232128,0,5,391.45
01/18/2023,391.49,01/19/2023,432,P,A,40.65,40.48,40.565,0.251396,0,0,391.45
01/18/2023,391.49,01/19/2023,433,C,A,0.01,0,0,0.232128,0,0,391.45
01/18/2023,391.49,01/19/2023,433,P,A,41.65,41.48,41.565,0.251396,0,0,391.45
01/18/2023,391.49,01/19/2023,434,C,A,0.01,0,0,0.232128,0,1,391.45
01/18/2023,391.49,01/19/2023,434,P,A,42.65,42.48,42.565,0.251396,0,0,391.45
01/18/2023,391.49,01/19/2023,435,C,A,0.01,0,0,0.232128,0,0,391.45
01/18/2023,391.49,01/19/2023,435,P,A,43.65,43.48,43.565,0.251396,0,0,391.45
01/18/2023,391.49,01/19/2023,436,C,A,0.01,0,0,0.232128,0,0,391.45
01/18/2023,391.49,01/19/2023,436,P,A,44.65,44.48,44.565,0.251396,0,0,391.45
01/18/2023,391.49,01/19/2023,437,C,A,0.01,0,0,0.232128,0,0,391.45
01/18/2023,391.49,01/19/2023,437,P,A,45.65,45.48,45.565,0.251396,0,0,391.45
01/18/2023,391.49,01/19/2023,438,C,A,0.01,0,0,0.232128,0,0,391.45
01/18/2023,391.49,01/19/2023,438,P,A,46.65,46.48,46.565,0.251396,0,0,391.45
01/18/2023,391.49,01/19/2023,439,C,A,0.01,0,0,0.232128,0,0,391.45
01/18/2023,391.49,01/19/2023,439,P,A,47.65,47.48,47.565,0.251396,0,0,391.45
01/18/2023,391.49,01/19/2023,440,C,A,0.01,0,0,0.232128,0,0,391.45
01/18/2023,391.49,01/19/2023,440,P,A,48.65,48.48,48.565,0.251396,0,0,391.45
01/18/2023,391.49,01/19/2023,441,C,A,0.01,0,0,0.232128,0,1,391.45
01/18/2023,391.49,01/19/2023,441,P,A,49.65,49.48,49.565,0.251396,0,0,391.45
01/18/2023,391.49,01/19/2023,442,C,A,0.01,0,0,0.232128,0,0,391.45
01/18/2023,391.49,01/19/2023,442,P,A,50.65,50.48,50.565,0.251396,0,0,391.45
01/18/2023,391.49,01/19/2023,443,C,A,0.01,0,0,0.232128,0,1,391.45
01/18/2023,391.49,01/19/2023,443,P,A,51.65,51.48,51.565,0.251396,0,0,391.45
01/18/2023,391.49,01/19/2023,444,C,A,0.01,0,0,0.232128,0,0,391.45
01/18/2023,391.49,01/19/2023,444,P,A,52.65,52.48,52.565,0.251396,0,0,391.45
01/18/2023,391.49,01/19/2023,445,C,A,0.01,0,0,0.232128,0,0,391.45
01/18/2023,391.49,01/19/2023,445,P,A,53.65,53.48,53.565,0.251396,0,0,391.45
01/18/2023,391.49,01/19/2023,446,C,A,0.01,0,0,0.232128,0,0,391.45
01/18/2023,391.49,01/19/2023,446,P,A,54.65,54.48,54.565,0.251396,0,0,391.45
01/18/2023,391.49,01/19/2023,447,C,A,0.01,0,0,0.232128,0,22,391.45
01/18/2023,391.49,01/19/2023,447,P,A,55.65,55.48,55.565,0.251396,0,0,391.45
01/18/2023,391.49,01/19/2023,448,C,A,0.01,0,0,0.232128,0,0,391.45
01/18/2023,391.49,01/19/2023,448,P,A,56.65,56.48,56.565,0.251396,0,0,391.45
01/18/2023,391.49,01/19/2023,449,C,A,0.01,0,0,0.232128,0,0,391.45
01/18/2023,391.49,01/19/2023,449,P,A,57.65,57.48,57.565,0.251396,0,0,391.45
01/18/2023,391.49,01/19/2023,450,C,A,0.01,0,0,0.232128,0,0,391.45
01/18/2023,391.49,01/19/2023,450,P,A,58.65,58.48,58.565,0.251396,0,0,391.45
01/18/2023,391.49,01/19/2023,451,C,A,0.01,0,0,0.232128,0,200,391.45
01/18/2023,391.49,01/19/2023,451,P,A,59.65,59.48,59.565,0.251396,0,0,391.45
01/18/2023,391.49,01/19/2023,452,C,A,0.01,0,0,0.232128,0,1110,391.45
01/18/2023,391.49,01/19/2023,452,P,A,60.65,60.48,60.565,0.251396,0,0,391.45
01/18/2023,391.49,01/19/2023,453,C,A,0.01,0,0,0.232128,0,0,391.45
01/18/2023,391.49,01/19/2023,453,P,A,61.65,61.48,61.565,0.251396,0,0,391.45
01/18/2023,391.49,01/19/2023,454,C,A,0.01,0,0,0.232128,0,0,391.45
01/18/2023,391.49,01/19/2023,454,P,A,62.65,62.48,62.565,0.251396,0,0,391.45
01/18/2023,391.49,01/19/2023,455,C,A,0.01,0,0,0.232128,0,40,391.45
01/18/2023,391.49,01/19/2023,455,P,A,63.64,63.48,63.56,0.251396,2000,0,391.45
01/18/2023,391.49,01/20/2023,165,C,A,226.59,226.36,226.475,1.167055,0,193,391.45
01/18/2023,391.49,01/20/2023,165,P,A,0.01,0,0,1.167055,0,44071,391.45
01/18/2023,391.49,01/20/2023,170,C,A,221.59,221.37,221.48,1.167055,0,19,391.45
01/18/2023,391.49,01/20/2023,170,P,A,0.01,0,0,1.167055,0,11202,391.45
01/18/2023,391.49,01/20/2023,175,C,A,216.58,216.37,216.475,1.167055,0,7,391.45
01/18/2023,391.49,01/20/2023,175,P,A,0.01,0,0,1.167055,0,8716,391.45
01/18/2023,391.49,01/20/2023,180,C,A,211.58,211.37,211.475,1.167055,0,1,391.45
01/18/2023,391.49,01/20/2023,180,P,A,0.01,0,0,1.167055,1,8999,391.45
01/18/2023,391.49,01/20/2023,185,C,A,206.6,206.38,206.49,1.167055,0,8,391.45
01/18/2023,391.49,01/20/2023,185,P,A,0.01,0,0,1.167055,0,7030,391.45
01/18/2023,391.49,01/20/2023,190,C,A,201.6,201.38,201.49,1.167055,0,7,391.45
01/18/2023,391.49,01/20/2023,190,P,A,0.01,0,0,1.167055,0,4881,391.45
01/18/2023,391.49,01/20/2023,195,C,A,196.6,196.38,196.49,1.167055,0,3,391.45
01/18/2023,391.49,01/20/2023,195,P,A,0.01,0,0,1.167055,0,5375,391.45
01/18/2023,391.49,01/20/2023,200,C,A,191.59,191.39,191.49,1.167055,1,40,391.45
01/18/2023,391.49,01/20/2023,200,P,A,0.01,0,0,1.167055,0,32437,391.45
01/18/2023,391.49,01/20/2023,205,C,A,186.61,186.39,186.5,1.167055,0,4,391.45
01/18/2023,391.49,01/20/2023,205,P,A,0.01,0,0,1.167055,0,8445,391.45
01/18/2023,391.49,01/20/2023,210,C,A,181.61,181.39,181.5,1.167055,2,5,391.45
01/18/2023,391.49,01/20/2023,210,P,A,0.01,0,0,1.167055,0,6679,391.45
01/18/2023,391.49,01/20/2023,215,C,A,176.61,176.4,176.505,1.167055,0,2,391.45
01/18/2023,391.49,01/20/2023,215,P,A,0.01,0,0,1.167055,0,19203,391.45
01/18/2023,391.49,01/20/2023,220,C,A,171.6,171.4,171.5,1.167055,0,2,391.45
01/18/2023,391.49,01/20/2023,220,P,A,0.01,0,0,1.167055,0,8448,391.45
01/18/2023,391.49,01/20/2023,225,C,A,166.6,166.4,166.5,1.167055,600,0,391.45
01/18/2023,391.49,01/20/2023,225,P,A,0.01,0,0,1.167055,0,15915,391.45
01/18/2023,391.49,01/20/2023,230,C,A,161.62,161.4,161.51,1.167055,0,3,391.45
01/18/2023,391.49,01/20/2023,230,P,A,0.01,0,0,1.167055,0,14512,391.45
01/18/2023,391.49,01/20/2023,235,C,A,156.62,156.41,156.515,1.167055,0,1,391.45
01/18/2023,391.49,01/20/2023,235,P,A,0.01,0,0,1.167055,0,11889,391.45
01/18/2023,391.49,01/20/2023,240,C,A,151.61,151.41,151.51,1.167055,0,11,391.45
01/18/2023,391.49,01/20/2023,240,P,A,0.01,0,0,1.167055,0,9197,391.45
01/18/2023,391.49,01/20/2023,245,C,A,146.63,146.41,146.52,1.167055,0,1,391.45
01/18/2023,391.49,01/20/2023,245,P,A,0.01,0,0,1.167055,0,27011,391.45
01/18/2023,391.49,01/20/2023,250,C,A,141.63,141.42,141.525,1.167055,5,38,391.45
01/18/2023,391.49,01/20/2023,250,P,A,0.01,0,0,1.167055,0,21529,391.45
01/18/2023,391.49,01/20/2023,255,C,A,136.63,136.42,136.525,1.167055,0,1,391.45
01/18/2023,391.49,01/20/2023,255,P,A,0.01,0,0,1.167055,0,37387,391.45
01/18/2023,391.49,01/20/2023,260,C,A,131.62,131.42,131.52,1.167055,0,15,391.45
01/18/2023,391.49,01/20/2023,260,P,A,0.01,0,0,1.167055,0,13486,391.45
01/18/2023,391.49,01/20/2023,265,C,A,126.64,126.43,126.535,1.167055,0,1,391.45
01/18/2023,391.49,01/20/2023,265,P,A,0.01,0,0,1.167055,0,7693,391.45
01/18/2023,391.49,01/20/2023,270,C,A,121.64,121.43,121.535,1.167055,8,22,391.45
01/18/2023,391.49,01/20/2023,270,P,A,0.01,0,0,1.167055,5,64562,391.45
01/18/2023,391.49,01/20/2023,275,C,A,116.64,116.43,116.535,1.167055,0,241,391.45
01/18/2023,391.49,01/20/2023,275,P,A,0.01,0,0,1.167055,0,27279,391.45
01/18/2023,391.49,01/20/2023,280,C,A,111.63,111.44,111.535,1.167055,1,23,391.45
01/18/2023,391.49,01/20/2023,280,P,A,0.01,0,0,1.167055,0,19974,391.45
01/18/2023,391.49,01/20/2023,285,C,A,106.65,106.44,106.545,1.167055,0,1,391.45
01/18/2023,391.49,01/20/2023,285,P,A,0.01,0,0,1.167055,0,20418,391.45
01/18/2023,391.49,01/20/2023,290,C,A,101.65,101.44,101.545,1.167055,3,33,391.45
01/18/2023,391.49,01/20/2023,290,P,A,0.01,0,0,1.167055,1,37742,391.45
01/18/2023,391.49,01/20/2023,295,C,A,96.64,96.45,96.545,1.167055,21,23,391.45
01/18/2023,391.49,01/20/2023,295,P,A,0.01,0,0,1.167055,0,35830,391.45
01/18/2023,391.49,01/20/2023,300,C,A,91.66,91.45,91.555,1.167055,24,252,391.45
01/18/2023,391.49,01/20/2023,300,P,A,0.01,0,0,1.167055,11,48834,391.45
01/18/2023,391.49,01/20/2023,301,C,A,90.66,90.45,90.555,1.167055,1,103,391.45
01/18/2023,391.49,01/20/2023,301,P,A,0.01,0,0,1.167055,0,7638,391.45
01/18/2023,391.49,01/20/2023,302,C,A,89.66,89.45,89.555,1.167055,1,1,391.45
01/18/2023,391.49,01/20/2023,302,P,A,0.01,0,0,1.167055,0,7175,391.45
01/18/2023,391.49,01/20/2023,303,C,A,88.66,88.45,88.555,1.167055,0,2,391.45
01/18/2023,391.49,01/20/2023,303,P,A,0.01,0,0,1.167055,0,3713,391.45
01/18/2023,391.49,01/20/2023,304,C,A,87.66,87.45,87.555,1.167055,0,0,391.45
01/18/2023,391.49,01/20/2023,304,P,A,0.01,0,0,1.167055,0,8088,391.45
01/18/2023,391.49,01/20/2023,305,C,A,86.66,86.45,86.555,1.167055,0,28,391.45
01/18/2023,391.49,01/20/2023,305,P,A,0.01,0,0,1.167055,0,22265,391.45
01/18/2023,391.49,01/20/2023,306,C,A,85.66,85.45,85.555,1.167055,0,1,391.45
01/18/2023,391.49,01/20/2023,306,P,A,0.01,0,0,1.167055,0,7985,391.45
01/18/2023,391.49,01/20/2023,307,C,A,84.66,84.45,84.555,1.167055,0,0,391.45
